03000000-1,"Agricultural, farming, fishing, forestry and related products",1,,en
03100000-2,Agricultural and horticultural products,2,03000000-1,en
03110000-5,"Crops, products of market gardening and horticulture",3,03100000-2,en
03111000-2,Seeds,4,03110000-5,en
03111100-3,Soya beans,4,03110000-5,en
03111200-4,Peanuts,4,03110000-5,en
03111300-5,Sunflower seeds,4,03110000-5,en
03111400-6,Cotton seeds,4,03110000-5,en
03111500-7,Sesame seeds,4,03110000-5,en
03111600-8,Mustard seeds,4,03110000-5,en
03111700-9,Vegetable seeds,4,03110000-5,en
03111800-0,Fruit seeds,4,03110000-5,en
03111900-1,Flower seeds,4,03110000-5,en
03112000-9,Unmanufactured tobacco,4,03110000-5,en
03113000-6,Plants used for sugar manufacturing,4,03110000-5,en
03113100-7,Sugar beet,4,03110000-5,en
03113200-8,Sugar cane,4,03110000-5,en
03114000-3,Straw and forage,4,03110000-5,en
03114200-5,Forage,4,03110000-5,en
03115000-0,Raw vegetable materials,4,03110000-5,en
03115100-1,Raw vegetable materials used in textile production,4,03110000-5,en
03115110-4,Cotton,4,03110000-5,en
03115120-7,Jute,4,03110000-5,en
03115130-0,Flax,4,03110000-5,en
03116000-7,"Natural rubber and latex, and associated products",4,03110000-5,en
03116100-8,Natural rubber,4,03110000-5,en
03116200-9,Natural latex,4,03110000-5,en
03116300-0,Latex products,4,03110000-5,en
03117000-4,Plants used in specific fields,4,03110000-5,en
03117100-5,"Plants used in perfumery or pharmacy, or for insecticidal or similar purposes",4,03110000-5,en
03117110-8,Plants used in perfumery,4,03110000-5,en
03117120-1,Plants used in pharmacy,4,03110000-5,en
03117130-4,Plants used for insecticidal purposes,4,03110000-5,en
03117140-7,Plants used for fungicidal or similar purposes,4,03110000-5,en
03117200-6,Seeds of plants used in specific fields,4,03110000-5,en
0311en00-4,Straw,4,03110000-5,en
03120000-8,Horticultural and nursery products,3,03100000-2,en
03121000-5,Horticultural products,4,03120000-8,en
03121100-6,"Live plants, bulbs, roots, cuttings and slips",4,03120000-8,en
03121200-7,Cut flowers,4,03120000-8,en
03121210-0,Floral arrangements,4,03120000-8,en
03130000-1,Beverage and spice crops,3,03100000-2,en
03131000-8,Beverage crops,4,03130000-1,en
03131100-9,Coffee beans,4,03130000-1,en
03131200-0,Tea bushes,4,03130000-1,en
03131300-1,Mate,4,03130000-1,en
03131400-2,Cocoa beans,4,03130000-1,en
03132000-5,Unprocessed spices,4,03130000-1,en
03140000-4,Animal products and related products,3,03100000-2,en
03142000-8,Animal products,4,03140000-4,en
03142100-9,Natural honey,4,03140000-4,en
03142200-0,Snails,4,03140000-4,en
03142300-1,Edible products of animal origin,4,03140000-4,en
03142400-2,Waxes,4,03140000-4,en
03142500-3,Eggs,4,03140000-4,en
03143000-5,Products of mixed farming,4,03140000-4,en
03144000-2,Agricultural supplies,4,03140000-4,en
031en000-1,Bulls semen,4,03140000-4,en
03200000-3,"Cereals, potatoes, vegetables, fruits and nuts",2,03000000-1,en
03210000-6,Cereals and potatoes,3,03200000-3,en
03211000-3,Cereals,4,03210000-6,en
03211100-4,Wheat,4,03210000-6,en
03211110-7,Durum wheat,4,03210000-6,en
03211120-0,Soft wheat,4,03210000-6,en
03211200-5,Maize,4,03210000-6,en
03211300-6,Rice,4,03210000-6,en
03211400-7,Barley,4,03210000-6,en
03211500-8,Rye,4,03210000-6,en
03211600-9,Oats,4,03210000-6,en
03211700-0,Malt,4,03210000-6,en
03211900-2,Grain products,4,03210000-6,en
03212000-0,Potatoes and dried vegetables,4,03210000-6,en
03212100-1,Potatoes,4,03210000-6,en
03212200-2,Dried leguminous vegetables and pulses,4,03210000-6,en
03212210-5,Dried leguminous vegetables,4,03210000-6,en
03212211-2,Lentils,4,03210000-6,en
03212212-9,Chick peas,4,03210000-6,en
03212213-6,Dried peas,4,03210000-6,en
03212220-8,Pulses,4,03210000-6,en
03220000-9,"Vegetables, fruits and nuts",3,03200000-3,en
03221000-6,Vegetables,4,03220000-9,en
03221100-7,Root and tuber vegetables,4,03220000-9,en
03221110-0,Root vegetables,4,03220000-9,en
03221111-7,Beetroot,4,03220000-9,en
03221112-4,Carrots,4,03220000-9,en
03221113-1,Onions,4,03220000-9,en
03221114-8,Turnips,4,03220000-9,en
03221120-3,Tuber vegetables,4,03220000-9,en
03221200-8,Fruit vegetables,4,03220000-9,en
03221210-1,Beans,4,03220000-9,en
03221211-8,Broad beans,4,03220000-9,en
03221212-5,Green beans,4,03220000-9,en
03221213-2,Runner beans,4,03220000-9,en
03221220-4,Peas,4,03220000-9,en
03221221-1,Garden peas,4,03220000-9,en
03221222-8,Mange-tout,4,03220000-9,en
03221230-7,Peppers,4,03220000-9,en
03221240-0,Tomatoes,4,03220000-9,en
03221250-3,Courgettes,4,03220000-9,en
03221260-6,Mushrooms,4,03220000-9,en
03221270-9,Cucumbers,4,03220000-9,en
03221300-9,Leaf vegetables,4,03220000-9,en
03221310-2,Lettuce,4,03220000-9,en
03221320-5,Salad leaves,4,03220000-9,en
03221330-8,Artichokes,4,03220000-9,en
03221340-1,Spinach,4,03220000-9,en
03221400-0,Cabbage vegetables,4,03220000-9,en
03221420-6,Cauliflower,4,03220000-9,en
03221430-9,Broccoli,4,03220000-9,en
03221440-2,Brussels sprouts,4,03220000-9,en
03221en0-3,Cabbage,4,03220000-9,en
03222000-3,Fruit and nuts,4,03220000-9,en
03222100-4,Tropical fruit and nuts,4,03220000-9,en
03222110-7,Tropical fruit,4,03220000-9,en
03222111-4,Bananas,4,03220000-9,en
03222112-1,Pineapples,4,03220000-9,en
03222113-8,Mangoes,4,03220000-9,en
03222114-5,Dates,4,03220000-9,en
03222115-2,Raisins,4,03220000-9,en
03222116-9,Figs,4,03220000-9,en
03222117-6,Avocados,4,03220000-9,en
03222118-3,Kiwi fruit,4,03220000-9,en
03222120-0,Coconuts,4,03220000-9,en
03222200-5,Citrus fruit,4,03220000-9,en
03222210-8,Lemons,4,03220000-9,en
03222220-1,Oranges,4,03220000-9,en
03222230-4,Grapefruit,4,03220000-9,en
03222240-7,Tangerines,4,03220000-9,en
03222250-0,Limes,4,03220000-9,en
03222300-6,Non-tropical fruit,4,03220000-9,en
03222310-9,Berry fruit,4,03220000-9,en
03222311-6,Currants,4,03220000-9,en
03222312-3,Gooseberries,4,03220000-9,en
03222313-0,Strawberries,4,03220000-9,en
03222314-7,Raspberries,4,03220000-9,en
03222315-4,Cranberries,4,03220000-9,en
03222320-2,"Apples, pears and quinces",4,03220000-9,en
03222321-9,Apples,4,03220000-9,en
03222322-6,Pears,4,03220000-9,en
03222323-3,Quinces,4,03220000-9,en
03222330-5,Stone fruit,4,03220000-9,en
03222331-2,Apricots,4,03220000-9,en
03222332-9,Peaches,4,03220000-9,en
03222333-6,Cherries,4,03220000-9,en
03222334-3,Plums,4,03220000-9,en
03222340-8,Grapes,4,03220000-9,en
03222342-2,Wine grapes,4,03220000-9,en
032223en-5,Table grapes,4,03220000-9,en
03222400-7,Olives,4,03220000-9,en
03300000-2,"Farming, hunting and fishing products",2,03000000-1,en
03310000-5,"Fish, crustaceans and aquatic products",3,03300000-2,en
03311000-2,Fish,4,03310000-5,en
03311100-3,Flat fish,4,03310000-5,en
03311110-6,Sole,4,03310000-5,en
03311120-9,Plaice,4,03310000-5,en
03311200-4,Fish of the cod family,4,03310000-5,en
03311210-7,Cod,4,03310000-5,en
03311220-0,Pollock,4,03310000-5,en
03311230-3,Hake,4,03310000-5,en
03311240-6,Haddock,4,03310000-5,en
03311300-5,Herring,4,03310000-5,en
03311400-6,Tuna,4,03310000-5,en
03311500-7,Whiting,4,03310000-5,en
03311600-8,Whitebait,4,03310000-5,en
03311700-9,Salmon,4,03310000-5,en
03312000-9,Crustaceans,4,03310000-5,en
03312100-0,Oysters,4,03310000-5,en
03312200-1,Shellfish,4,03310000-5,en
03312300-2,Aquatic invertebrates,4,03310000-5,en
03313000-6,Aquatic products,4,03310000-5,en
03313100-7,Corals or similar products,4,03310000-5,en
03313200-8,Natural sponges,4,03310000-5,en
03313300-9,Seaweeds,4,03310000-5,en
03313310-2,Algae,4,03310000-5,en
03320000-8,"Cattle, livestock and small animals",3,03300000-2,en
03321000-5,Cattle,4,03320000-8,en
03321100-6,Bovine cattle,4,03320000-8,en
03321200-7,Calves,4,03320000-8,en
03322000-2,Livestock,4,03320000-8,en
03322100-3,Sheep,4,03320000-8,en
03322200-4,Goats,4,03320000-8,en
03322300-5,Horses,4,03320000-8,en
03323000-9,Pigs,4,03320000-8,en
03324000-6,Live poultry,4,03320000-8,en
03325000-3,Small animals,4,03320000-8,en
03325100-4,Rabbits,4,03320000-8,en
03325200-5,Hares,4,03320000-8,en
03330000-3,Farm animal products,3,03300000-2,en
03331000-0,Fresh milk from sheep and goats,4,03330000-3,en
03331100-1,Sheeps milk,4,03330000-3,en
03331200-2,Goats milk,4,03330000-3,en
03332000-7,Wool and animal hair,4,03330000-3,en
03332100-8,Shorn wool,4,03330000-3,en
03332200-9,Animal hair,4,03330000-3,en
03333000-4,Fresh cows milk,4,03330000-3,en
03340000-6,Animal ear tags,3,03300000-2,en
033en000-3,Bovine ear tags,4,03340000-6,en
03400000-4,Forestry and logging products,2,03000000-1,en
03420000-0,Gums,3,03400000-4,en
03421000-7,Balsams,4,03420000-0,en
03422000-4,Lac,4,03420000-0,en
03430000-3,Cork,3,03400000-4,en
03431000-0,Natural cork,4,03430000-3,en
03432000-7,Basketware,4,03430000-3,en
03432100-8,Wickerwork,4,03430000-3,en
03440000-6,Forestry products,3,03400000-4,en
03450000-9,Tree-nursery products,3,03400000-4,en
03451000-6,Plants,4,03450000-9,en
03451100-7,Bedding plants,4,03450000-9,en
03451200-8,Flower bulbs,4,03450000-9,en
03451300-9,Shrubs,4,03450000-9,en
03452000-3,Trees,4,03450000-9,en
03460000-2,Pulp,3,03400000-4,en
03461000-9,Wood pulp,4,03460000-2,en
03461100-0,Chemical wood pulp,4,03460000-2,en
034en000-3,"Ornamental plants, grasses, mosses or lichens",4,03440000-6,en
03en0000-7,Wood,3,03400000-4,en
03en1000-4,Coniferous wood,4,03en0000-7,en
03en2000-1,Tropical wood,4,03en0000-7,en
03en3000-8,Fuel wood,4,03en0000-7,en
03en4000-5,Rough wood,4,03en0000-7,en
03en5000-2,Softwood,4,03en0000-7,en
03en6000-9,Wood waste,4,03en0000-7,en
03en7000-6,Scrap wood,4,03en0000-7,en
03en7100-7,Sawdust,4,03en0000-7,en
03en8000-3,Logs,4,03en0000-7,en
03en8100-4,Hardwood,4,03en0000-7,en
03en9000-0,Timber,4,03en0000-7,en
03en9100-1,Timber products,4,03en0000-7,en
03en9200-2,Mining timber,4,03en0000-7,en
09000000-3,"Petroleum products, fuel, electricity and other sources of energy",1,,en
09100000-0,Fuels,2,09000000-3,en
09110000-3,Solid fuels,3,09100000-0,en
09111000-0,Coal and coal-based fuels,4,09110000-3,en
09111100-1,Coal,4,09110000-3,en
09111200-2,Coal-based fuels,4,09110000-3,en
09111210-5,Hard coal,4,09110000-3,en
09111220-8,Briquettes,4,09110000-3,en
09111300-3,Fossil fuels,4,09110000-3,en
09111400-4,Wood fuels,4,09110000-3,en
09112000-7,Lignite and peat,4,09110000-3,en
09112100-8,Lignite,4,09110000-3,en
09112200-9,Peat,4,09110000-3,en
09113000-4,Coke,4,09110000-3,en
09120000-6,Gaseous fuels,3,09100000-0,en
09121000-3,"Coal gas, mains gas or similar gases",4,09120000-6,en
09121100-4,Coal gas or similar gases,4,09120000-6,en
09121200-5,Mains gas,4,09120000-6,en
09122000-0,Propane and butane,4,09120000-6,en
09122100-1,Propane gas,4,09120000-6,en
09122110-4,Liquefied propane gas,4,09120000-6,en
09122200-2,Butane gas,4,09120000-6,en
09122210-5,Liquefied butane gas,4,09120000-6,en
09123000-7,Natural gas,4,09120000-6,en
09130000-9,Petroleum and distillates,3,09100000-0,en
09131000-6,Aviation kerosene,4,09130000-9,en
09131100-7,Kerosene jet type fuels,4,09130000-9,en
09132000-3,Petrol,4,09130000-9,en
09132100-4,Unleaded petrol,4,09130000-9,en
09132200-5,Leaded petrol,4,09130000-9,en
09132300-6,Petrol with ethanol,4,09130000-9,en
09133000-0,Liquefied Petroleum Gas (LPG),4,09130000-9,en
09134000-7,Gas oils,4,09130000-9,en
09134200-9,Diesel fuel,4,09130000-9,en
09134210-2,"Diesel fuel (0,2)",4,09130000-9,en
09134220-5,Diesel fuel (EN 590),4,09130000-9,en
09134230-8,Biodiesel,4,09130000-9,en
09134231-5,Biodiesel (B20),4,09130000-9,en
09134232-2,Biodiesel (B100),4,09130000-9,en
09135000-4,Fuel oils,4,09130000-9,en
09135100-5,Heating oil,4,09130000-9,en
09135110-8,Low-sulphur combustible oils,4,09130000-9,en
0913en00-8,Diesel oil,4,09130000-9,en
09200000-1,"Petroleum, coal and oil products",2,09000000-3,en
09210000-4,Lubricating preparations,3,09200000-1,en
09211000-1,Lubricating oils and lubricating agents,4,09210000-4,en
09211100-2,Motor oils,4,09210000-4,en
09211200-3,Compressor lube oils,4,09210000-4,en
09211300-4,Turbine lube oils,4,09210000-4,en
09211400-5,Gear oils,4,09210000-4,en
09211500-6,Reductor oils,4,09210000-4,en
09211600-7,Oils for use in hydraulic systems and other purposes,4,09210000-4,en
09211610-0,Liquids for hydraulic purposes,4,09210000-4,en
09211620-3,Mould release oils,4,09210000-4,en
09211630-6,Anti-corrosion oils,4,09210000-4,en
09211640-9,Electrical insulating oils,4,09210000-4,en
09211650-2,Brake fluids,4,09210000-4,en
09211700-8,White oils and liquid paraffin,4,09210000-4,en
09211710-1,White oils,4,09210000-4,en
09211720-4,Liquid paraffin,4,09210000-4,en
09211800-9,Petroleum oils and preparations,4,09210000-4,en
09211810-2,Light oils,4,09210000-4,en
09211820-5,Petroleum oils,4,09210000-4,en
09211900-0,Lubricating traction oils,4,09210000-4,en
09220000-7,"Petroleum jelly, waxes and special spirits",3,09200000-1,en
09221000-4,Petroleum jelly and waxes,4,09220000-7,en
09221100-5,Petroleum jelly,4,09220000-7,en
09221200-6,Paraffin wax,4,09220000-7,en
09221300-7,Petroleum wax,4,09220000-7,en
09221400-8,Petroleum residues,4,09220000-7,en
09222000-1,Special spirits,4,09220000-7,en
09222100-2,White spirit,4,09220000-7,en
09230000-0,Petroleum (crude),3,09200000-1,en
09240000-3,Oil and coal-related products,3,09200000-1,en
09242000-7,Coal-related products,4,09240000-3,en
09242100-8,Coal oil,4,09240000-3,en
092en000-0,Bituminous or oil shale,4,09240000-3,en
09300000-2,"Electricity, heating, solar and nuclear energy",2,09000000-3,en
09310000-5,Electricity,3,09300000-2,en
09320000-8,"Steam, hot water and associated products",3,09300000-2,en
09321000-5,Hot water,4,09320000-8,en
09322000-2,Steam,4,09320000-8,en
09323000-9,District heating,4,09320000-8,en
09324000-6,Long-distance heating,4,09320000-8,en
09330000-1,Solar energy,3,09300000-2,en
09331000-8,Solar panels,4,09330000-1,en
09331100-9,Solar collectors for heat production,4,09330000-1,en
09331200-0,Solar photovoltaic modules,4,09330000-1,en
09332000-5,Solar installation,4,09330000-1,en
09340000-4,Nuclear fuels,3,09300000-2,en
09342000-8,Plutonium,4,09340000-4,en
09343000-5,Radioactive materials,4,09340000-4,en
09344000-2,Radio-isotopes,4,09340000-4,en
093en000-1,Uranium,4,09340000-4,en
14000000-1,"Mining, basic metals and related products",1,,en
14200000-3,Sand and clay,2,14000000-1,en
14210000-6,"Gravel, sand, crushed stone and aggregates",3,14200000-3,en
14211000-3,Sand,4,14210000-6,en
14211100-4,Natural sand,4,14210000-6,en
14212000-0,"Granules, chippings, stone powder, pebbles, gravel, broken and crushed stone, stone mixtures, sand-gravel mixtures and other aggregates",4,14210000-6,en
14212100-1,Pebbles and gravel,4,14210000-6,en
14212110-4,Pebbles,4,14210000-6,en
14212120-7,Gravel,4,14210000-6,en
14212200-2,Aggregates,4,14210000-6,en
14212210-5,Sand-gravel mix,4,14210000-6,en
14212300-3,Broken and crushed stone,4,14210000-6,en
14212310-6,Ballast,4,14210000-6,en
14212320-9,Crushed granite,4,14210000-6,en
14212330-2,Crushed basalt,4,14210000-6,en
14212400-4,Soil,4,14210000-6,en
14212420-0,Subsoil,4,14210000-6,en
14212430-3,Stone chippings,4,14210000-6,en
14212en0-7,Topsoil,4,14210000-6,en
14213000-7,"Macadam, tarmac and tar sands",4,14210000-6,en
14213100-8,Macadam,4,14210000-6,en
14213200-9,Tarmac,4,14210000-6,en
14213300-0,Tar sands,4,14210000-6,en
14220000-9,Clay and kaolin,3,14200000-3,en
14221000-6,Clay,4,14220000-9,en
14222000-3,Kaolin,4,14220000-9,en
14300000-4,Chemical and fertiliser minerals,2,14000000-1,en
14310000-7,Fertiliser minerals,3,14300000-4,en
14311000-4,"Natural calcium, aluminium calcium phosphate and crude natural potassium salts",4,14310000-7,en
14311100-5,Natural calcium,4,14310000-7,en
14311200-6,Aluminium calcium phosphates,4,14310000-7,en
14311300-7,Crude natural potassium salts,4,14310000-7,en
14312000-1,Iron pyrites,4,14310000-7,en
14312100-2,Unroasted iron pyrites,4,14310000-7,en
14320000-0,Chemical minerals,3,14300000-4,en
14400000-5,Salt and pure sodium chloride,2,14000000-1,en
14420000-1,Sea salt,3,14400000-5,en
14430000-4,Evaporated salt and pure sodium chloride,3,14400000-5,en
14450000-0,Salt in brine,3,14400000-5,en
14500000-6,Related mining and quarrying products,2,14000000-1,en
14520000-2,"Precious and semi-precious stones, pumice stone, emery, natural abrasives, other minerals and precious metals",3,14500000-6,en
14521000-9,Precious and semi-precious stones,4,14520000-2,en
14521100-0,Precious stones,4,14520000-2,en
14521140-2,Dust or powder of precious stones,4,14520000-2,en
14521200-1,Semi-precious stones,4,14520000-2,en
14521210-4,Dust or powder of semi-precious stones,4,14520000-2,en
14522000-6,"Industrial diamonds, pumice stone, emery and other natural abrasives",4,14520000-2,en
14522100-7,Pumice stone,4,14520000-2,en
14522200-8,Industrial diamonds,4,14520000-2,en
14522300-9,Emery,4,14520000-2,en
14522400-0,Natural abrasives,4,14520000-2,en
14523000-3,"Related minerals, precious metals and associated products",4,14520000-2,en
14523100-4,Minerals,4,14520000-2,en
14523200-5,Gold,4,14520000-2,en
14523300-6,Silver,4,14520000-2,en
14523400-7,Platinum,4,14520000-2,en
14600000-7,Metal ores and alloys,2,14000000-1,en
14610000-0,Metal ores,3,14600000-7,en
14611000-7,Iron ores,4,14610000-0,en
14612000-4,Non-ferrous metal ores,4,14610000-0,en
14612100-5,Copper ores,4,14610000-0,en
14612200-6,Nickel ores,4,14610000-0,en
14612300-7,Aluminium ores,4,14610000-0,en
14612400-8,Precious-metal ores,4,14610000-0,en
14612500-9,Lead ores,4,14610000-0,en
14612600-0,Zinc ores,4,14610000-0,en
14612700-1,Tin ores,4,14610000-0,en
14613000-1,Uranium and thorium ores,4,14610000-0,en
14613100-2,Uranium ores,4,14610000-0,en
14613200-3,Thorium ores,4,14610000-0,en
14614000-8,Miscellaneous ores,4,14610000-0,en
14620000-3,Alloys,3,14600000-7,en
14621000-0,Ferro-alloys,4,14620000-3,en
14621100-1,Non-ECSC ferro-alloys,4,14620000-3,en
14621110-4,Ferro-manganese,4,14620000-3,en
14621120-7,Ferro-chromium,4,14620000-3,en
14621130-0,Ferro-nickel,4,14620000-3,en
14622000-7,Steel,4,14620000-3,en
14630000-6,"Slag, dross, ferrous waste and scrap",3,14600000-7,en
14700000-8,Basic metals,2,14000000-1,en
14710000-1,"Iron, lead, zinc, tin and copper",3,14700000-8,en
14711000-8,Iron,4,14710000-1,en
14711100-9,Pig iron,4,14710000-1,en
14712000-5,Lead,4,14710000-1,en
14713000-2,Zinc,4,14710000-1,en
14714000-9,Tin,4,14710000-1,en
14715000-6,Copper,4,14710000-1,en
14720000-4,"Aluminium, nickel, scandium, titanium and vanadium",3,14700000-8,en
14721000-1,Aluminium,4,14720000-4,en
14721100-2,Aluminium oxide,4,14720000-4,en
14722000-8,Nickel,4,14720000-4,en
14723000-5,Scandium,4,14720000-4,en
14724000-2,Titanium,4,14720000-4,en
14725000-9,Vanadium,4,14720000-4,en
14730000-7,"Chromium, manganese, cobalt, yttrium and zirconium",3,14700000-8,en
14731000-4,Chromium,4,14730000-7,en
14732000-1,Manganese,4,14730000-7,en
14733000-8,Cobalt,4,14730000-7,en
14734000-5,Yttrium,4,14730000-7,en
14735000-2,Zirconium,4,14730000-7,en
14740000-0,"Molybdenum, technetium, ruthenium and rhodium",3,14700000-8,en
14742000-4,Technetium,4,14740000-0,en
14743000-1,Ruthenium,4,14740000-0,en
14744000-8,Rhodium,4,14740000-0,en
14750000-3,"Cadmium, lutetium, hafnium, tantalum and tungsten",3,14700000-8,en
14751000-0,Cadmium,4,14750000-3,en
14752000-7,Lutetium,4,14750000-3,en
14753000-4,Hafnium,4,14750000-3,en
14754000-1,Tantalum,4,14750000-3,en
14755000-8,Tungsten,4,14750000-3,en
14760000-6,"Iridium, gallium, indium, thallium and barium",3,14700000-8,en
14761000-3,Iridium,4,14760000-6,en
14762000-0,Gallium,4,14760000-6,en
14763000-7,Indium,4,14760000-6,en
14764000-4,Thallium,4,14760000-6,en
14765000-1,Barium,4,14760000-6,en
14770000-9,"Caesium, strontium, rubidium and calcium",3,14700000-8,en
14771000-6,Caesium,4,14770000-9,en
14772000-3,Strontium,4,14770000-9,en
14773000-0,Rubidium,4,14770000-9,en
14774000-7,Calcium,4,14770000-9,en
14780000-2,"Potassium, magnesium, sodium and lithium",3,14700000-8,en
14781000-9,Potassium,4,14780000-2,en
14782000-6,Magnesium,4,14780000-2,en
14783000-3,Sodium,4,14780000-2,en
14784000-0,Lithium,4,14780000-2,en
14790000-5,"Niobium, osmium, rhenium and palladium",3,14700000-8,en
14791000-2,Niobium,4,14790000-5,en
14792000-9,Osmium,4,14790000-5,en
14793000-6,Rhenium,4,14790000-5,en
14794000-3,Palladium,4,14790000-5,en
147en000-7,Molybdenum,4,14740000-0,en
14800000-9,Miscellaneous non-metallic mineral products,2,14000000-1,en
14810000-2,Abrasive products,3,14800000-9,en
14811000-9,"Millstones, grindstones and grinding wheels",4,14810000-2,en
14811100-0,Millstones,4,14810000-2,en
14811200-1,Grindstones,4,14810000-2,en
14811300-2,Grinding wheels,4,14810000-2,en
14812000-6,Abrasive powder or grain,4,14810000-2,en
14813000-3,Artificial corundum,4,14810000-2,en
14814000-0,Artificial graphite,4,14810000-2,en
14820000-5,Glass,3,14800000-9,en
14830000-8,Fibreglass,3,14800000-9,en
14900000-0,Recovered secondary raw materials,2,14000000-1,en
14910000-3,Recovered secondary metal raw materials,3,14900000-0,en
14920000-6,Recovered secondary non-metal raw materials,3,14900000-0,en
14930000-9,Ash and residues containing metals,3,14900000-0,en
14en0000-8,Rock salt,3,14400000-5,en
15000000-8,"Food, beverages, tobacco and related products",1,,en
15100000-9,"Animal products, meat and meat products",2,15000000-8,en
15110000-2,Meat,3,15100000-9,en
15111000-9,Bovine meat,4,15110000-2,en
15111100-0,Beef,4,15110000-2,en
15111200-1,Veal,4,15110000-2,en
15112000-6,Poultry,4,15110000-2,en
15112100-7,Fresh poultry,4,15110000-2,en
15112110-0,Geese,4,15110000-2,en
15112120-3,Turkeys,4,15110000-2,en
15112130-6,Chickens,4,15110000-2,en
15112140-9,Ducks,4,15110000-2,en
15112300-9,Poultry livers,4,15110000-2,en
15112310-2,Foie gras,4,15110000-2,en
15113000-3,Pork,4,15110000-2,en
15114000-0,Offal,4,15110000-2,en
15115000-7,Lamb and mutton,4,15110000-2,en
15115100-8,Lamb,4,15110000-2,en
15115200-9,Mutton,4,15110000-2,en
15117000-1,Goat meat,4,15110000-2,en
15118000-8,"Horse, ass, mule or hinny meat",4,15110000-2,en
15118100-9,Horsemeat,4,15110000-2,en
15118900-7,"Ass, mule or hinny meat",4,15110000-2,en
15119000-5,Various meats,4,15110000-2,en
15119100-6,Rabbit meat,4,15110000-2,en
15119200-7,Hare meat,4,15110000-2,en
15119300-8,Game,4,15110000-2,en
15119400-9,Frogs legs,4,15110000-2,en
15119500-0,Pigeons,4,15110000-2,en
15119600-1,Fish meat,4,15110000-2,en
15130000-8,Meat products,3,15100000-9,en
15131000-5,Meat preserves and preparations,4,15130000-8,en
15131100-6,Sausage-meat products,4,15130000-8,en
15131110-9,Sausage meat,4,15130000-8,en
15131120-2,Sausage products,4,15130000-8,en
15131130-5,Sausages,4,15130000-8,en
15131134-3,Black pudding and other blood sausages,4,15130000-8,en
15131135-0,Poultry sausages,4,15130000-8,en
15131200-7,"Dried, salted, smoked or seasoned meat",4,15130000-8,en
15131210-0,Gammon,4,15130000-8,en
15131220-3,Bacon,4,15130000-8,en
15131230-6,Salami,4,15130000-8,en
15131300-8,Liver preparations,4,15130000-8,en
15131310-1,Pate,4,15130000-8,en
15131320-4,Preparations of goose or duck liver,4,15130000-8,en
15131400-9,Pork products,4,15130000-8,en
15131420-5,Meatballs,4,15130000-8,en
15131490-6,Prepared pork dishes,4,15130000-8,en
15131500-0,Poultry products,4,15130000-8,en
15131600-1,Beef and veal products,4,15130000-8,en
15131610-4,Beef meatballs,4,15130000-8,en
15131620-7,Minced beef,4,15130000-8,en
15131640-3,Beefburgers,4,15130000-8,en
15131700-2,Meat preparations,4,15130000-8,en
15131en0-2,Ham,4,15130000-8,en
15200000-0,Prepared and preserved fish,2,15000000-8,en
15210000-3,"Fish fillets, fish livers and roe",3,15200000-0,en
15211000-0,Fish fillets,4,15210000-3,en
15211100-1,Fresh fish fillets,4,15210000-3,en
15212000-7,Fish roe,4,15210000-3,en
15213000-4,Fish livers,4,15210000-3,en
15220000-6,"Frozen fish, fish fillets and other fish meat",3,15200000-0,en
15221000-3,Frozen fish,4,15220000-6,en
15229000-9,Frozen fish products,4,15220000-6,en
15230000-9,Dried or salted fish; fish in brine; smoked fish,3,15200000-0,en
15231000-6,Dried fish,4,15230000-9,en
15232000-3,Salted fish,4,15230000-9,en
15233000-0,Fish in brine,4,15230000-9,en
15234000-7,Smoked fish,4,15230000-9,en
15235000-4,Preserved fish,4,15230000-9,en
15240000-2,Canned or tinned fish and other prepared or preserved fish,3,15200000-0,en
15242000-6,Prepared fish dishes,4,15240000-2,en
15243000-3,Preparations of fish,4,15240000-2,en
15244000-0,Caviar and fish eggs,4,15240000-2,en
15244200-2,Fish eggs,4,15240000-2,en
1524en00-1,Caviar,4,15240000-2,en
15250000-5,Seafood,3,15200000-0,en
15251000-2,Frozen crustaceans,4,15250000-5,en
15252000-9,Prepared or preserved crustaceans,4,15250000-5,en
15253000-6,Shellfish products,4,15250000-5,en
152en000-9,"Coated, canned or tinned fish",4,15240000-2,en
152en100-0,Canned salmon,4,15240000-2,en
152en200-1,Prepared or preserved herring,4,15240000-2,en
152en300-2,Sardines,4,15240000-2,en
152en400-3,Canned tuna,4,15240000-2,en
152en500-4,Mackerel,4,15240000-2,en
152en600-5,Anchovies,4,15240000-2,en
152en700-6,Fish fingers,4,15240000-2,en
152en800-7,Coated fish preparations,4,15240000-2,en
15300000-1,"Fruit, vegetables and related products",2,15000000-8,en
15310000-4,Potatoes and potato products,3,15300000-1,en
15311000-1,Frozen potatoes,4,15310000-4,en
15311100-2,Chips or french fries,4,15310000-4,en
15311200-3,"Diced, sliced and other frozen potatoes",4,15310000-4,en
15312000-8,Potato products,4,15310000-4,en
15312100-9,Instant mashed potatoes,4,15310000-4,en
15312200-0,Part-fried potato chips,4,15310000-4,en
15312300-1,Potato crisps,4,15310000-4,en
15312310-4,Flavoured potato crisps,4,15310000-4,en
15312400-2,Potato snacks,4,15310000-4,en
15312500-3,Potato croquettes,4,15310000-4,en
15313000-5,Processed potatoes,4,15310000-4,en
15320000-7,Fruit and vegetable juices,3,15300000-1,en
15321000-4,Fruit juices,4,15320000-7,en
15321100-5,Orange juice,4,15320000-7,en
